class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season;is_fragile
e;12.01;c;t;n;f;e;c;w;12.49;4.09;s;s;w;u;w;f;f;k;d;a;f
e;10.31;c;t;n;f;e;c;w;10.61;5.82;s;s;n;u;w;f;f;k;d;u;f
e;12.83;c;t;n;f;e;c;w;12.44;6.23;s;s;w;u;w;f;f;k;d;a;f
e;11.42;x;h;n;f;e;c;w;11.04;5.23;s;s;n;u;w;f;f;k;d;u;f
e;13.11;c;h;n;f;e;c;w;14.1;7.38;s;s;n;u;w;f;f;k;d;a;f
e;13.19;x;t;n;f;e;c;w;12.86;6.76;s;s;n;u;w;f;f;k;d;a;f
e;12.16;c;h;n;f;e;c;w;13.0;6.8;s;s;n;u;w;f;f;k;d;a;f
e;11.08;c;h;n;f;e;c;w;10.93;5.31;s;s;w;u;w;f;f;k;d;u;f
e;12.21;x;t;n;f;e;c;w;11.73;4.94;s;s;w;u;w;f;f;k;d;u;f
e;13.4;c;t;n;f;e;c;w;14.15;6.59;s;s;n;u;w;f;f;k;d;u;f
e;13.72;x;t;n;f;e;c;w;13.99;5.93;s;s;n;u;w;f;f;k;d;u;f
e;13.39;c;h;n;f;e;c;w;13.28;6.01;s;s;w;u;w;f;f;k;d;u;f
e;11.53;x;t;n;f;e;c;w;11.69;5.82;s;s;n;u;w;f;f;k;d;u;f
e;12.98;x;h;n;f;e;c;w;12.57;6.94;s;s;n;u;w;f;f;k;d;a;f
e;10.96;x;t;n;f;e;c;w;10.57;5.01;s;s;n;u;w;f;f;k;d;a;f
e;12.61;x;t;n;f;e;c;w;12.7;7.21;s;s;w;u;w;f;f;k;d;u;f
e;11.07;c;t;n;f;e;c;w;11.06;6.54;s;s;w;u;w;f;f;k;d;u;f
e;12.77;x;t;n;f;e;c;w;13.0;6.18;s;s;w;u;w;f;f;k;d;u;f
e;13.17;c;t;n;f;e;c;w;13.1;5.89;s;s;n;u;w;f;f;k;d;u;f
e;12.63;c;t;n;f;e;c;w;12.87;6.87;s;s;n;u;w;f;f;k;d;a;f
e;12.55;c;h;n;f;e;c;w;12.28;5.1;s;s;n;u;w;f;f;k;d;u;f
e;13.45;x;t;n;f;e;c;w;13.32;6.34;s;s;w;u;w;f;f;k;d;a;f
e;12.41;c;h;n;f;e;c;w;12.55;6.02;s;s;n;u;w;f;f;k;d;u;f
e;12.01;c;t;n;f;e;c;w;12.95;6.68;s;s;n;u;w;f;f;k;d;u;f
e;12.65;x;t;n;f;e;c;w;13.08;7.09;s;s;w;u;w;f;f;k;d;u;f
e;12.45;x;t;n;f;e;c;w;12.71;5.38;s;s;n;u;w;f;f;k;d;u;f
e;12.22;c;t;n;f;e;c;w;13.23;5.78;s;s;n;u;w;f;f;k;d;u;f
e;11.8;c;h;n;f;e;c;w;11.97;4.87;s;s;w;u;w;f;f;k;d;a;f
e;12.81;x;h;n;f;e;c;w;12.94;6.61;s;s;w;u;w;f;f;k;d;u;f
e;14.13;x;t;n;f;e;c;w;13.31;6.62;s;s;n;u;w;f;f;k;d;a;f
e;12.68;x;h;n;f;e;c;w;12.62;6.52;s;s;w;u;w;f;f;k;d;u;f
e;13.13;x;t;n;f;e;c;w;12.83;5.6;s;s;w;u;w;f;f;k;d;u;f
e;12.87;x;h;n;f;e;c;w;12.72;5.55;s;s;w;u;w;f;f;k;d;a;f
e;11.48;x;t;n;f;e;c;w;12.14;6.3;s;s;w;u;w;f;f;k;d;u;f
e;11.63;c;h;n;f;e;c;w;11.65;5.78;s;s;w;u;w;f;f;k;d;a;f
e;13.82;x;h;n;f;e;c;w;12.83;7.15;s;s;n;u;w;f;f;k;d;a;f
e;13.2;c;t;n;f;e;c;w;12.6;6.4;s;s;w;u;w;f;f;k;d;a;f
e;11.78;x;t;n;f;e;c;w;12.2;5.32;s;s;w;u;w;f;f;k;d;u;f
e;12.12;x;h;n;f;e;c;w;12.62;6.35;s;s;w;u;w;f;f;k;d;u;f
e;13.78;x;t;n;f;e;c;w;12.76;6.34;s;s;w;u;w;f;f;k;d;u;f
e;12.99;c;t;n;f;e;c;w;11.88;5.77;s;s;n;u;w;f;f;k;d;u;f
e;11.86;c;h;n;f;e;c;w;11.45;5.99;s;s;n;u;w;f;f;k;d;u;f
e;14.12;x;h;n;f;e;c;w;12.81;6.1;s;s;w;u;w;f;f;k;d;a;f
e;12.31;c;h;n;f;e;c;w;12.15;5.9;s;s;w;u;w;f;f;k;d;u;f
e;12.23;c;h;n;f;e;c;w;11.79;4.39;s;s;n;u;w;f;f;k;d;u;f
e;10.99;x;t;n;f;e;c;w;11.98;5.38;s;s;w;u;w;f;f;k;d;a;f
e;13.94;x;t;n;f;e;c;w;14.2;6.35;s;s;n;u;w;f;f;k;d;a;f
e;12.42;x;h;n;f;e;c;w;13.25;6.41;s;s;n;u;w;f;f;k;d;a;f
e;12.8;c;h;n;f;e;c;w;12.97;6.46;s;s;n;u;w;f;f;k;d;a;f
e;11.68;c;h;n;f;e;c;w;12.42;6.76;s;s;n;u;w;f;f;k;d;u;f
e;13.56;x;h;n;f;e;c;w;13.75;6.83;s;s;n;u;w;f;f;k;d;a;f
e;11.44;c;h;n;f;e;c;w;11.89;4.83;s;s;n;u;w;f;f;k;d;u;f
e;11.34;x;t;n;f;e;c;w;11.72;5.75;s;s;w;u;w;f;f;k;d;a;f
e;12.27;x;h;n;f;e;c;w;12.44;5.42;s;s;w;u;w;f;f;k;d;u;f
e;11.28;c;h;n;f;e;c;w;10.85;5.34;s;s;n;u;w;f;f;k;d;a;f
e;11.95;c;t;n;f;e;c;w;12.06;6.99;s;s;n;u;w;f;f;k;d;u;f
e;14.75;x;h;n;f;e;c;w;15.04;7.69;s;s;w;u;w;f;f;k;d;u;f
e;12.38;x;h;n;f;e;c;w;11.87;5.93;s;s;n;u;w;f;f;k;d;a;f
e;12.88;c;h;n;f;e;c;w;12.37;6.46;s;s;w;u;w;f;f;k;d;u;f
e;12.61;x;h;n;f;e;c;w;12.55;5.64;s;s;w;u;w;f;f;k;d;u;f
e;13.29;c;h;n;f;e;c;w;13.88;5.67;s;s;w;u;w;f;f;k;d;u;f
e;12.28;x;h;n;f;e;c;w;11.83;6.57;s;s;w;u;w;f;f;k;d;u;f
e;13.48;c;t;n;f;e;c;w;12.22;5.93;s;s;n;u;w;f;f;k;d;a;f
e;12.36;c;h;n;f;e;c;w;11.48;6.02;s;s;w;u;w;f;f;k;d;a;f
e;13.44;c;t;n;f;e;c;w;13.26;7.21;s;s;w;u;w;f;f;k;d;u;f
e;12.55;c;h;n;f;e;c;w;11.38;5.82;s;s;w;u;w;f;f;k;d;a;f
e;11.48;c;h;n;f;e;c;w;11.21;5.86;s;s;n;u;w;f;f;k;d;a;f
e;12.76;c;h;n;f;e;c;w;13.51;6.74;s;s;w;u;w;f;f;k;d;u;f
e;12.55;c;h;n;f;e;c;w;12.7;6.29;s;s;n;u;w;f;f;k;d;a;f
e;11.07;x;t;n;f;e;c;w;11.59;5.84;s;s;w;u;w;f;f;k;d;u;f
e;11.94;c;h;n;f;e;c;w;12.82;5.37;s;s;w;u;w;f;f;k;d;a;f
e;11.7;x;h;n;f;e;c;w;11.06;5.97;s;s;n;u;w;f;f;k;d;u;f
e;13.18;c;t;n;f;e;c;w;12.5;6.35;s;s;n;u;w;f;f;k;d;a;f
e;11.83;c;t;n;f;e;c;w;11.57;5.94;s;s;n;u;w;f;f;k;d;u;f
e;12.53;x;t;n;f;e;c;w;12.75;5.61;s;s;n;u;w;f;f;k;d;a;f
e;12.39;x;t;n;f;e;c;w;12.24;6.45;s;s;n;u;w;f;f;k;d;u;f
e;11.89;c;t;n;f;e;c;w;12.56;5.61;s;s;n;u;w;f;f;k;d;u;f
e;12.99;x;h;n;f;e;c;w;13.9;7.38;s;s;n;u;w;f;f;k;d;u;f
e;12.19;x;h;n;f;e;c;w;13.62;6.61;s;s;n;u;w;f;f;k;d;u;f
e;12.86;c;t;n;f;e;c;w;12.74;6.41;s;s;n;u;w;f;f;k;d;a;f
e;13.36;c;t;n;f;e;c;w;12.16;5.79;s;s;w;u;w;f;f;k;d;u;f
e;13.54;x;h;n;f;e;c;w;12.65;7.39;s;s;w;u;w;f;f;k;d;a;f
e;11.86;c;h;n;f;e;c;w;12.03;5.03;s;s;n;u;w;f;f;k;d;u;f
e;12.07;c;t;n;f;e;c;w;12.23;6.44;s;s;w;u;w;f;f;k;d;u;f
e;12.53;x;t;n;f;e;c;w;12.62;6.02;s;s;w;u;w;f;f;k;d;a;f
e;12.46;x;h;n;f;e;c;w;12.43;6.47;s;s;w;u;w;f;f;k;d;u;f
e;12.81;c;t;n;f;e;c;w;11.61;6.33;s;s;w;u;w;f;f;k;d;u;f
e;14.02;x;h;n;f;e;c;w;14.12;6.71;s;s;n;u;w;f;f;k;d;u;f
e;12.28;x;h;n;f;e;c;w;12.54;4.43;s;s;w;u;w;f;f;k;d;a;f
e;12.0;x;h;n;f;e;c;w;11.47;5.08;s;s;w;u;w;f;f;k;d;u;f
e;12.03;c;h;n;f;e;c;w;12.51;5.59;s;s;n;u;w;f;f;k;d;u;f
e;12.04;c;h;n;f;e;c;w;11.92;5.92;s;s;n;u;w;f;f;k;d;a;f
e;11.97;c;t;n;f;e;c;w;12.86;5.86;s;s;n;u;w;f;f;k;d;a;f
e;13.1;c;h;n;f;e;c;w;11.82;5.84;s;s;w;u;w;f;f;k;d;a;f
e;12.5;x;t;n;f;e;c;w;12.72;5.57;s;s;n;u;w;f;f;k;d;a;f
e;13.6;c;h;n;f;e;c;w;12.85;6.21;s;s;n;u;w;f;f;k;d;u;f
e;13.03;x;t;n;f;e;c;w;13.05;5.44;s;s;n;u;w;f;f;k;d;u;f
e;12.43;c;h;n;f;e;c;w;11.49;6.0;s;s;w;u;w;f;f;k;d;u;f
e;13.57;x;h;n;f;e;c;w;13.13;6.59;s;s;n;u;w;f;f;k;d;u;f
e;13.03;x;h;n;f;e;c;w;12.39;6.06;s;s;w;u;w;f;f;k;d;a;f
e;11.9;x;h;n;f;e;c;w;11.42;6.18;s;s;w;u;w;f;f;k;d;a;f
e;11.53;c;h;n;f;e;c;w;11.79;5.14;s;s;w;u;w;f;f;k;d;u;f
e;12.79;x;t;n;f;e;c;w;13.81;6.25;s;s;w;u;w;f;f;k;d;u;f
e;13.98;x;t;n;f;e;c;w;14.0;7.11;s;s;w;u;w;f;f;k;d;a;f
e;12.78;c;h;n;f;e;c;w;12.73;5.63;s;s;n;u;w;f;f;k;d;u;f
e;13.01;x;t;n;f;e;c;w;13.32;6.77;s;s;w;u;w;f;f;k;d;a;f
e;11.56;x;h;n;f;e;c;w;10.8;5.26;s;s;w;u;w;f;f;k;d;a;f
e;12.95;x;t;n;f;e;c;w;12.44;6.23;s;s;w;u;w;f;f;k;d;a;f
e;11.7;c;h;n;f;e;c;w;12.23;6.56;s;s;w;u;w;f;f;k;d;u;f
e;13.55;x;t;n;f;e;c;w;13.5;7.13;s;s;n;u;w;f;f;k;d;u;f
e;12.42;x;t;n;f;e;c;w;11.38;5.34;s;s;n;u;w;f;f;k;d;a;f
e;11.91;x;h;n;f;e;c;w;13.64;6.1;s;s;n;u;w;f;f;k;d;a;f
e;11.94;x;t;n;f;e;c;w;12.0;6.12;s;s;n;u;w;f;f;k;d;u;f
e;12.25;x;h;n;f;e;c;w;12.65;6.85;s;s;n;u;w;f;f;k;d;a;f
e;11.61;c;h;n;f;e;c;w;11.77;5.57;s;s;w;u;w;f;f;k;d;a;f
e;12.11;c;t;n;f;e;c;w;13.12;5.37;s;s;w;u;w;f;f;k;d;a;f
e;12.03;x;t;n;f;e;c;w;12.4;6.05;s;s;w;u;w;f;f;k;d;a;f
e;12.12;c;h;n;f;e;c;w;11.59;5.44;s;s;w;u;w;f;f;k;d;u;f
e;13.54;x;h;n;f;e;c;w;12.51;5.77;s;s;w;u;w;f;f;k;d;u;f
e;11.38;c;t;n;f;e;c;w;11.31;6.1;s;s;w;u;w;f;f;k;d;a;f
e;13.51;x;t;n;f;e;c;w;13.27;7.76;s;s;n;u;w;f;f;k;d;u;f
e;12.18;c;t;n;f;e;c;w;12.13;6.12;s;s;n;u;w;f;f;k;d;u;f
e;12.22;c;h;n;f;e;c;w;12.26;6.4;s;s;n;u;w;f;f;k;d;a;f
e;11.41;x;t;n;f;e;c;w;11.77;6.31;s;s;w;u;w;f;f;k;d;a;f
e;12.65;x;t;n;f;e;c;w;12.97;4.79;s;s;w;u;w;f;f;k;d;u;f
e;12.64;x;t;n;f;e;c;w;12.39;5.01;s;s;w;u;w;f;f;k;d;a;f
e;13.02;x;h;n;f;e;c;w;13.24;6.13;s;s;n;u;w;f;f;k;d;u;f
e;11.57;c;h;n;f;e;c;w;12.5;6.45;s;s;n;u;w;f;f;k;d;a;f
e;12.63;x;t;n;f;e;c;w;12.28;5.94;s;s;n;u;w;f;f;k;d;a;f
e;12.05;x;t;n;f;e;c;w;11.86;5.3;s;s;n;u;w;f;f;k;d;u;f
e;11.06;x;h;n;f;e;c;w;11.22;4.66;s;s;n;u;w;f;f;k;d;u;f
e;12.64;x;t;n;f;e;c;w;12.83;6.95;s;s;w;u;w;f;f;k;d;u;f
e;11.94;c;h;n;f;e;c;w;11.22;5.89;s;s;n;u;w;f;f;k;d;u;f
e;12.17;c;h;n;f;e;c;w;12.43;5.93;s;s;n;u;w;f;f;k;d;u;f
e;13.41;x;t;n;f;e;c;w;12.89;7.47;s;s;w;u;w;f;f;k;d;u;f
e;10.46;c;h;n;f;e;c;w;11.26;5.12;s;s;n;u;w;f;f;k;d;u;f
e;12.97;c;t;n;f;e;c;w;13.04;6.41;s;s;w;u;w;f;f;k;d;u;f
e;12.06;x;h;n;f;e;c;w;11.47;5.96;s;s;w;u;w;f;f;k;d;a;f
e;10.54;x;h;n;f;e;c;w;11.07;4.62;s;s;w;u;w;f;f;k;d;a;f
e;12.73;x;h;n;f;e;c;w;12.86;6.36;s;s;n;u;w;f;f;k;d;a;f
e;12.69;x;t;n;f;e;c;w;11.93;5.32;s;s;w;u;w;f;f;k;d;a;f
e;12.58;c;t;n;f;e;c;w;13.0;5.47;s;s;w;u;w;f;f;k;d;u;f
e;12.54;x;h;n;f;e;c;w;12.91;6.61;s;s;w;u;w;f;f;k;d;a;f
e;13.73;c;t;n;f;e;c;w;14.29;6.11;s;s;w;u;w;f;f;k;d;a;f
e;12.46;x;h;n;f;e;c;w;12.74;6.51;s;s;n;u;w;f;f;k;d;a;f
e;10.72;x;h;n;f;e;c;w;11.57;5.79;s;s;w;u;w;f;f;k;d;a;f
e;14.34;c;t;n;f;e;c;w;13.96;7.32;s;s;w;u;w;f;f;k;d;a;f
e;13.14;c;h;n;f;e;c;w;12.86;5.7;s;s;n;u;w;f;f;k;d;a;f
e;13.29;c;t;n;f;e;c;w;12.87;6.5;s;s;n;u;w;f;f;k;d;a;f
e;12.55;x;h;n;f;e;c;w;13.39;6.44;s;s;w;u;w;f;f;k;d;u;f
e;12.42;c;h;n;f;e;c;w;12.4;5.31;s;s;w;u;w;f;f;k;d;u;f
e;12.57;c;t;n;f;e;c;w;12.86;5.44;s;s;n;u;w;f;f;k;d;a;f
e;12.49;c;h;n;f;e;c;w;12.86;7.05;s;s;n;u;w;f;f;k;d;a;f
e;11.78;x;h;n;f;e;c;w;12.46;6.25;s;s;w;u;w;f;f;k;d;a;f
e;12.86;x;t;n;f;e;c;w;12.34;6.21;s;s;w;u;w;f;f;k;d;a;f
e;11.97;c;h;n;f;e;c;w;11.95;5.24;s;s;n;u;w;f;f;k;d;a;f
e;13.11;x;h;n;f;e;c;w;12.02;5.78;s;s;w;u;w;f;f;k;d;u;f
e;12.99;c;t;n;f;e;c;w;13.3;6.68;s;s;n;u;w;f;f;k;d;u;f
e;12.15;x;t;n;f;e;c;w;12.65;7.12;s;s;n;u;w;f;f;k;d;u;f
e;10.39;x;h;n;f;e;c;w;12.3;5.11;s;s;n;u;w;f;f;k;d;u;f
e;13.32;c;h;n;f;e;c;w;13.0;6.83;s;s;n;u;w;f;f;k;d;u;f
e;11.19;c;h;n;f;e;c;w;10.88;4.28;s;s;n;u;w;f;f;k;d;a;f
e;12.68;x;t;n;f;e;c;w;12.77;6.07;s;s;n;u;w;f;f;k;d;u;f
e;11.56;x;t;n;f;e;c;w;12.21;5.85;s;s;n;u;w;f;f;k;d;a;f
e;12.7;c;h;n;f;e;c;w;12.75;6.57;s;s;n;u;w;f;f;k;d;a;f
e;12.42;c;t;n;f;e;c;w;13.88;6.17;s;s;n;u;w;f;f;k;d;u;f
e;13.39;x;h;n;f;e;c;w;12.95;6.43;s;s;w;u;w;f;f;k;d;u;f
e;12.01;c;t;n;f;e;c;w;11.77;6.0;s;s;n;u;w;f;f;k;d;u;f
e;11.62;x;h;n;f;e;c;w;12.03;5.42;s;s;w;u;w;f;f;k;d;a;f
e;10.91;c;t;n;f;e;c;w;12.1;5.52;s;s;n;u;w;f;f;k;d;a;f
e;12.38;c;t;n;f;e;c;w;12.62;5.51;s;s;n;u;w;f;f;k;d;u;f
e;12.68;x;t;n;f;e;c;w;12.43;6.58;s;s;n;u;w;f;f;k;d;u;f
e;12.7;c;h;n;f;e;c;w;12.6;5.71;s;s;n;u;w;f;f;k;d;u;f
e;12.49;x;t;n;f;e;c;w;12.68;5.94;s;s;w;u;w;f;f;k;d;u;f
e;12.31;x;t;n;f;e;c;w;12.09;6.3;s;s;n;u;w;f;f;k;d;a;f
e;13.58;x;h;n;f;e;c;w;13.59;6.2;s;s;w;u;w;f;f;k;d;a;f
e;12.54;c;t;n;f;e;c;w;12.18;6.42;s;s;w;u;w;f;f;k;d;a;f
e;12.3;c;h;n;f;e;c;w;12.12;6.02;s;s;w;u;w;f;f;k;d;u;f
e;12.62;c;t;n;f;e;c;w;12.12;6.43;s;s;n;u;w;f;f;k;d;a;f
e;11.84;c;t;n;f;e;c;w;11.11;6.57;s;s;w;u;w;f;f;k;d;a;f
e;13.56;c;h;n;f;e;c;w;12.22;6.88;s;s;w;u;w;f;f;k;d;u;f
e;12.23;c;h;n;f;e;c;w;12.04;6.36;s;s;w;u;w;f;f;k;d;u;f
e;12.91;x;t;n;f;e;c;w;13.85;6.74;s;s;n;u;w;f;f;k;d;u;f
e;12.04;x;t;n;f;e;c;w;12.46;6.51;s;s;w;u;w;f;f;k;d;a;f
e;11.72;x;t;n;f;e;c;w;11.25;5.62;s;s;w;u;w;f;f;k;d;u;f
e;11.31;x;h;n;f;e;c;w;11.87;5.4;s;s;n;u;w;f;f;k;d;a;f
e;13.09;x;h;n;f;e;c;w;13.49;6.12;s;s;w;u;w;f;f;k;d;a;f
e;12.95;x;t;n;f;e;c;w;12.34;6.17;s;s;w;u;w;f;f;k;d;a;f
e;10.51;x;t;n;f;e;c;w;11.98;6.0;s;s;n;u;w;f;f;k;d;u;f
e;14.01;c;h;n;f;e;c;w;13.67;6.83;s;s;n;u;w;f;f;k;d;a;f
e;13.91;c;t;n;f;e;c;w;13.94;5.57;s;s;w;u;w;f;f;k;d;a;f
e;12.39;c;t;n;f;e;c;w;12.66;5.67;s;s;w;u;w;f;f;k;d;a;f
e;12.1;x;h;n;f;e;c;w;12.97;6.0;s;s;w;u;w;f;f;k;d;u;f
e;11.22;x;h;n;f;e;c;w;10.14;4.71;s;s;w;u;w;f;f;k;d;u;f
e;12.69;c;h;n;f;e;c;w;13.26;6.31;s;s;n;u;w;f;f;k;d;u;f
e;13.49;c;t;n;f;e;c;w;12.79;5.69;s;s;w;u;w;f;f;k;d;a;f
e;13.14;c;t;n;f;e;c;w;12.1;5.66;s;s;n;u;w;f;f;k;d;u;f
e;11.8;c;h;n;f;e;c;w;11.55;5.5;s;s;w;u;w;f;f;k;d;a;f
e;12.45;c;h;n;f;e;c;w;11.35;6.21;s;s;n;u;w;f;f;k;d;u;f
e;12.29;x;t;n;f;e;c;w;13.2;6.12;s;s;n;u;w;f;f;k;d;u;f
e;11.29;x;h;n;f;e;c;w;11.82;6.24;s;s;w;u;w;f;f;k;d;u;f
e;12.79;x;h;n;f;e;c;w;13.45;6.81;s;s;w;u;w;f;f;k;d;a;f
e;14.14;x;t;n;f;e;c;w;13.74;7.04;s;s;n;u;w;f;f;k;d;u;f
e;12.78;c;t;n;f;e;c;w;13.06;6.28;s;s;w;u;w;f;f;k;d;u;f
e;13.74;x;h;n;f;e;c;w;12.67;6.29;s;s;n;u;w;f;f;k;d;u;f
e;11.86;x;h;n;f;e;c;w;10.86;6.22;s;s;w;u;w;f;f;k;d;u;f
e;12.88;x;h;n;f;e;c;w;13.04;5.94;s;s;w;u;w;f;f;k;d;a;f
e;12.32;x;t;n;f;e;c;w;12.35;5.47;s;s;w;u;w;f;f;k;d;a;f
e;12.06;x;t;n;f;e;c;w;12.49;5.89;s;s;n;u;w;f;f;k;d;a;f
e;14.29;x;t;n;f;e;c;w;14.12;6.05;s;s;w;u;w;f;f;k;d;a;f
e;11.66;x;h;n;f;e;c;w;12.74;5.24;s;s;n;u;w;f;f;k;d;u;f
e;12.54;c;t;n;f;e;c;w;12.26;6.25;s;s;n;u;w;f;f;k;d;a;f
e;11.32;x;h;n;f;e;c;w;11.59;5.39;s;s;n;u;w;f;f;k;d;a;f
e;12.96;c;t;n;f;e;c;w;12.57;5.7;s;s;w;u;w;f;f;k;d;u;f
e;11.34;x;h;n;f;e;c;w;11.17;4.46;s;s;n;u;w;f;f;k;d;a;f
e;10.2;x;t;n;f;e;c;w;10.6;5.24;s;s;n;u;w;f;f;k;d;u;f
e;11.51;x;h;n;f;e;c;w;11.96;6.39;s;s;n;u;w;f;f;k;d;a;f
e;12.03;x;t;n;f;e;c;w;11.55;5.65;s;s;n;u;w;f;f;k;d;u;f
e;12.35;c;t;n;f;e;c;w;12.22;5.53;s;s;n;u;w;f;f;k;d;a;f
e;12.52;x;h;n;f;e;c;w;12.3;5.49;s;s;n;u;w;f;f;k;d;u;f
e;12.59;x;t;n;f;e;c;w;12.75;5.47;s;s;n;u;w;f;f;k;d;u;f
e;13.37;c;t;n;f;e;c;w;12.6;6.47;s;s;w;u;w;f;f;k;d;a;f
e;13.51;c;h;n;f;e;c;w;12.23;5.57;s;s;n;u;w;f;f;k;d;u;f
e;13.87;c;h;n;f;e;c;w;13.71;7.08;s;s;w;u;w;f;f;k;d;a;f
e;13.42;c;h;n;f;e;c;w;12.66;6.88;s;s;n;u;w;f;f;k;d;a;f
e;12.64;c;t;n;f;e;c;w;11.68;6.38;s;s;w;u;w;f;f;k;d;u;f
e;12.25;c;t;n;f;e;c;w;11.77;6.57;s;s;w;u;w;f;f;k;d;a;f
e;15.2;c;h;n;f;e;c;w;14.67;6.06;s;s;w;u;w;f;f;k;d;a;f
e;12.06;c;t;n;f;e;c;w;11.47;5.88;s;s;n;u;w;f;f;k;d;a;f
e;13.39;c;h;n;f;e;c;w;13.21;4.83;s;s;w;u;w;f;f;k;d;u;f
e;11.43;c;t;n;f;e;c;w;12.17;6.5;s;s;w;u;w;f;f;k;d;u;f
e;10.89;x;t;n;f;e;c;w;10.61;5.26;s;s;w;u;w;f;f;k;d;a;f
e;12.3;x;h;n;f;e;c;w;12.89;5.8;s;s;w;u;w;f;f;k;d;u;f
e;12.25;c;h;n;f;e;c;w;11.79;6.19;s;s;n;u;w;f;f;k;d;a;f
e;13.57;c;h;n;f;e;c;w;12.76;6.49;s;s;n;u;w;f;f;k;d;u;f
e;14.82;c;t;n;f;e;c;w;14.1;6.75;s;s;w;u;w;f;f;k;d;a;f
e;12.64;c;t;n;f;e;c;w;12.68;6.96;s;s;n;u;w;f;f;k;d;u;f
e;13.97;c;h;n;f;e;c;w;14.53;7.02;s;s;n;u;w;f;f;k;d;u;f
e;11.67;c;t;n;f;e;c;w;11.85;5.51;s;s;w;u;w;f;f;k;d;u;f
e;13.62;x;t;n;f;e;c;w;12.92;6.33;s;s;n;u;w;f;f;k;d;a;f
e;11.91;x;t;n;f;e;c;w;12.87;5.25;s;s;w;u;w;f;f;k;d;a;f
e;12.81;c;h;n;f;e;c;w;12.89;6.23;s;s;w;u;w;f;f;k;d;a;f
e;13.19;x;h;n;f;e;c;w;13.39;6.38;s;s;w;u;w;f;f;k;d;a;f
e;12.15;c;h;n;f;e;c;w;12.12;6.06;s;s;w;u;w;f;f;k;d;a;f
e;12.33;x;h;n;f;e;c;w;11.88;5.79;s;s;n;u;w;f;f;k;d;a;f
e;13.4;x;t;n;f;e;c;w;13.34;7.22;s;s;n;u;w;f;f;k;d;a;f
e;12.55;x;t;n;f;e;c;w;12.34;6.14;s;s;w;u;w;f;f;k;d;a;f
e;12.24;c;t;n;f;e;c;w;11.5;6.19;s;s;w;u;w;f;f;k;d;u;f
e;12.85;c;t;n;f;e;c;w;12.33;6.22;s;s;w;u;w;f;f;k;d;u;f
e;13.18;x;t;n;f;e;c;w;13.39;6.15;s;s;n;u;w;f;f;k;d;a;f
e;10.94;x;h;n;f;e;c;w;11.89;4.94;s;s;n;u;w;f;f;k;d;a;f
e;12.33;c;t;n;f;e;c;w;12.1;6.2;s;s;n;u;w;f;f;k;d;u;f
e;13.26;c;t;n;f;e;c;w;12.39;6.3;s;s;n;u;w;f;f;k;d;a;f
e;12.38;x;t;n;f;e;c;w;11.91;6.24;s;s;w;u;w;f;f;k;d;u;f
e;11.98;x;h;n;f;e;c;w;12.4;5.44;s;s;w;u;w;f;f;k;d;a;f
e;12.16;x;h;n;f;e;c;w;12.39;7.01;s;s;n;u;w;f;f;k;d;u;f
e;12.85;c;h;n;f;e;c;w;11.65;5.39;s;s;n;u;w;f;f;k;d;a;f
e;12.16;c;h;n;f;e;c;w;12.3;5.91;s;s;w;u;w;f;f;k;d;u;f
e;12.09;x;t;n;f;e;c;w;12.16;4.92;s;s;n;u;w;f;f;k;d;u;f
e;12.73;c;h;n;f;e;c;w;13.59;6.48;s;s;w;u;w;f;f;k;d;u;f
e;11.34;c;t;n;f;e;c;w;12.0;4.14;s;s;w;u;w;f;f;k;d;a;f
e;11.03;c;t;n;f;e;c;w;10.93;4.61;s;s;n;u;w;f;f;k;d;a;f
e;12.87;x;t;n;f;e;c;w;12.51;6.33;s;s;n;u;w;f;f;k;d;a;f
e;12.56;x;t;n;f;e;c;w;11.53;5.98;s;s;w;u;w;f;f;k;d;a;f
e;12.65;c;h;n;f;e;c;w;13.05;7.31;s;s;n;u;w;f;f;k;d;u;f
e;12.98;c;h;n;f;e;c;w;12.74;5.86;s;s;n;u;w;f;f;k;d;u;f
e;11.36;c;t;n;f;e;c;w;12.21;5.84;s;s;w;u;w;f;f;k;d;u;f
e;11.33;c;t;n;f;e;c;w;11.56;5.14;s;s;w;u;w;f;f;k;d;u;f
e;12.0;c;t;n;f;e;c;w;11.98;5.1;s;s;w;u;w;f;f;k;d;u;f
e;12.5;c;h;n;f;e;c;w;12.27;6.2;s;s;w;u;w;f;f;k;d;a;f
e;11.56;c;h;n;f;e;c;w;10.82;6.5;s;s;n;u;w;f;f;k;d;u;f
e;12.9;c;t;n;f;e;c;w;12.97;7.06;s;s;w;u;w;f;f;k;d;a;f
e;11.29;c;t;n;f;e;c;w;12.15;6.01;s;s;w;u;w;f;f;k;d;u;f
e;14.07;x;h;n;f;e;c;w;13.86;7.27;s;s;w;u;w;f;f;k;d;a;f
e;11.64;c;t;n;f;e;c;w;10.94;6.22;s;s;n;u;w;f;f;k;d;u;f
e;14.0;x;h;n;f;e;c;w;13.65;6.75;s;s;w;u;w;f;f;k;d;u;f
e;12.45;c;t;n;f;e;c;w;11.61;5.79;s;s;w;u;w;f;f;k;d;u;f
